Duration,AttackType,Count,DestinationBytes,DiffSrvRate,DifficultyLevel,DstHostCount,DstHostDiffSrvRate,DstHostRerrorRate,DstHostSameSrcPortRate,DstHostSameSrvRate,DstHostSerrorRate,DstHostSrvCount,DstHostSrvDiffHostRate,DstHostSrvRerrorRate,DstHostSrvSerrorRate,Flag,Hot,IsGuestLogin,IsHostLogin,Land,LoggedIn,NumAccessFiles,NumCompromised,NumFailedLogins,NumFileCreations,NumOutboundCmds,NumRoot,NumShells,ProtocolType,RerrorRate,RootShell,SameSrvRate,SerrorRate,Service,SourceBytes,SrvCount,SrvDiffHostRate,SrvRerrorRate,SrvSerrorRate,SuAttempted,Urgent,WrongFragment
8184,processtable,1,15,0.0,8,255,0.03999999910593033,0.07999999821186066,0.0,0.17000000178813934,0.0,43,0.0,0.23000000417232513,0.019999999552965164,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,13,1.0,0.6899999976158142,0.15000000596046448,0,0,0
2304,normal,2,105,0.0,21,66,0.5199999809265137,0.0,0.7300000190734863,0.029999999329447746,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
134,xlock,1,1011,0.0,0,39,0.05000000074505806,0.33000001311302185,0.029999999329447746,0.4399999976158142,0.029999999329447746,17,0.0,0.7599999904632568,0.05999999865889549,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,IRC,342,1,0.0,0.0,0.0,0,0,0
2052,normal,1,36,0.0,21,143,0.019999999552965164,0.0,0.28999999165534973,0.9599999785423279,0.0,137,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,domain_u,89,1,0.0,0.0,0.0,0,0,0
7837,normal,3,105,0.6700000166893005,21,255,0.6299999952316284,0.0,0.9800000190734863,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,1,0.0,0.0,0.0,0,0,0
523,normal,3,105,0.6700000166893005,21,255,0.5099999904632568,0.0,0.8899999856948853,0.019999999552965164,0.0,4,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.6700000166893005,0.0,other,146,2,0.0,0.0,0.0,0,0,0
7546,processtable,1,44,0.0,18,255,0.3100000023841858,0.30000001192092896,0.0,0.6700000166893005,0.5,171,0.0,0.009999999776482582,0.7400000095367432,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
7658,processtable,1,44,0.0,18,255,0.029999999329447746,0.10999999940395355,0.0,0.6299999952316284,0.33000001311302185,161,0.0,0.07999999821186066,0.5199999809265137,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
5076,warezclient,1,2279,0.0,2,255,0.019999999552965164,0.0,0.0,0.09000000357627869,0.12999999523162842,23,0.0,0.0,0.0,SF,20,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp,1044,1,0.0,0.0,0.0,0,0,0
40504,normal,1,15402,0.0,18,7,0.28999999165534973,0.14000000059604645,0.14000000059604645,0.28999999165534973,0.0,2,0.0,0.5,0.0,RSTO,0,0,0,0,1,0,0,0,26,0,0,0,tcp,1.0,0,1.0,0.0,telnet,8155,1,0.0,1.0,0.0,0,0,0
5158,normal,1,7028652,0.0,18,255,0.029999999329447746,0.0,0.009999999776482582,0.03999999910593033,0.0,11,0.0,0.0,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,X11,89581520,1,0.0,0.0,0.0,0,0,0
17661,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
35,rootkit,1,533,0.0,4,221,0.029999999329447746,0.0,0.0,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,1,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp,96,1,0.0,0.0,0.0,0,0,0
7518,processtable,1,44,0.0,18,255,0.2800000011920929,0.2800000011920929,0.0,0.699999988079071,0.5,178,0.0,0.009999999776482582,0.7099999785423279,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
143,normal,2,324,1.0,9,255,0.3799999952316284,0.0,0.0,0.11999999731779099,0.3799999952316284,30,0.0,0.029999999329447746,0.10000000149011612,SF,0,0,0,0,0,0,0,4,0,0,0,0,tcp,0.0,0,0.5,0.5,telnet,142,1,0.0,0.0,0.0,0,0,0
11142,normal,1,10108,0.0,14,255,0.019999999552965164,0.0,0.0,0.20000000298023224,0.3700000047683716,50,0.0,0.0,0.47999998927116394,SF,0,0,0,0,1,0,0,0,11,0,0,0,tcp,0.0,0,1.0,0.0,telnet,2555,1,0.0,0.0,0.0,0,0,0
3968,normal,2,105,0.0,21,255,0.4699999988079071,0.0,0.800000011920929,0.019999999552965164,0.0,4,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,2,0.0,0.0,0.0,0,0,0
16045,normal,6,105,0.5,21,255,0.47999998927116394,0.0,0.6600000262260437,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
12275,normal,1,105,0.0,21,255,0.6600000262260437,0.0,0.9300000071525574,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
1184,normal,2,105,0.0,21,255,0.6200000047683716,0.0,0.9599999785423279,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,2,0.0,0.0,0.0,0,0,0
32304,portsweep,2,0,0.0,15,255,0.8100000023841858,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
30981,portsweep,2,0,0.0,15,255,0.7699999809265137,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,login,1,2,0.0,1.0,0.0,0,0,0
639,normal,1,19887,0.0,17,255,0.6200000047683716,0.0,0.0,0.05000000074505806,0.6200000047683716,13,0.0,0.0,0.15000000596046448,SF,0,0,0,0,1,0,2,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,584,1,0.0,0.0,0.0,0,0,0
21747,portsweep,1,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.0,0.0,1,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,1,0.0,1.0,0.0,0,0,0
14462,portsweep,2,0,0.0,15,255,0.6800000071525574,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
1313,normal,6,105,0.5,20,127,0.550000011920929,0.0,0.8399999737739563,0.019999999552965164,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
7154,normal,4,105,0.5,21,255,0.5899999737739563,0.0,0.9300000071525574,0.019999999552965164,0.0,4,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,146,2,0.0,0.0,0.0,0,0,0
3038,normal,1,105,0.0,21,255,0.6399999856948853,0.0,0.949999988079071,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
14442,portsweep,2,0,0.0,15,255,0.6800000071525574,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
2671,normal,6,105,0.5,20,255,0.4000000059604645,0.0,0.8899999856948853,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
2703,normal,4,105,0.5,21,255,0.7900000214576721,0.0,0.9900000095367432,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,147,2,0.0,0.0,0.0,0,0,0
8625,normal,1,128974,0.0,18,255,0.05999999865889549,0.009999999776482582,0.0,0.03999999910593033,0.8700000047683716,11,0.0,0.18000000715255737,0.0,SF,0,0,0,0,1,5,538,0,0,0,605,0,tcp,0.0,1,1.0,0.0,telnet,866,1,0.0,0.0,0.0,2,0,0
8165,processtable,1,15,0.0,12,255,0.8100000023841858,0.800000011920929,0.0,0.07999999821186066,0.0,20,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
26151,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
4828,portsweep,1,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.0,0.0,1,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,1,0.0,1.0,0.0,0,0,0
466,normal,1,105,0.0,21,255,0.5899999737739563,0.0,0.9200000166893005,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
16653,portsweep,2,0,0.0,15,255,0.6399999856948853,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
5051,warezclient,1,0,0.0,12,10,0.0,0.0,1.0,1.0,0.0,21,0.10000000149011612,0.0,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp_data,5135678,1,0.0,0.0,0.0,0,0,0
2382,normal,2,105,0.0,21,255,0.5099999904632568,0.0,0.7599999904632568,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
4545,normal,2,105,0.0,21,255,0.8600000143051147,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
1776,multihop,1,54942,0.0,0,9,0.4399999976158142,0.0,0.10999999940395355,0.10999999940395355,0.0,2,1.0,0.0,0.0,SF,15,0,0,0,1,4,14,1,5,0,26,0,tcp,0.0,1,1.0,0.0,telnet,3061,1,0.0,0.0,0.0,0,0,0
4332,normal,1,105,0.0,21,255,0.6000000238418579,0.0,0.9300000071525574,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
2556,normal,1,105,0.0,21,255,0.6499999761581421,0.0,0.9599999785423279,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
1135,normal,5,105,0.6000000238418579,20,68,0.5299999713897705,0.0,0.8700000047683716,0.009999999776482582,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.20000000298023224,0.0,other,147,1,0.0,0.0,0.0,0,0,0
15004,normal,1,105,0.0,21,87,0.6800000071525574,0.0,0.8600000143051147,0.009999999776482582,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
5791,normal,2,105,0.0,21,54,0.6899999976158142,0.0,0.8899999856948853,0.03999999910593033,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
1083,normal,4,105,0.5,21,255,0.7699999809265137,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,147,2,0.0,0.0,0.0,0,0,0
37161,portsweep,2,0,0.0,15,255,0.5,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
2752,normal,1,105,0.0,21,255,0.5600000023841858,0.0,0.7900000214576721,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
2219,normal,1,105,0.0,21,255,0.6000000238418579,0.0,0.9599999785423279,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
5039,warezclient,2,0,1.0,4,255,0.12999999523162842,0.0,0.36000001430511475,0.25999999046325684,0.019999999552965164,67,0.0,0.0,0.009999999776482582,SF,4,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,0.5,0.0,ftp_data,5131424,1,0.0,0.0,0.0,0,0,0
37498,portsweep,2,0,0.0,15,255,0.5,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
137,normal,1,273,0.0,21,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,http,249,2,1.0,0.5,0.0,0,0,0
3173,normal,1,626184,0.0,20,37,0.1599999964237213,0.0,0.029999999329447746,0.029999999329447746,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,X11,13904636,1,0.0,0.0,0.0,0,0,0
2775,normal,5,105,0.6000000238418579,21,255,0.6499999761581421,0.0,0.9100000262260437,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.20000000298023224,0.0,other,147,1,0.0,0.0,0.0,0,0,0
6350,normal,2,105,0.0,21,255,0.6700000166893005,0.0,0.9700000286102295,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
8232,processtable,1,15,0.0,14,255,0.03999999910593033,0.07999999821186066,0.0,0.12999999523162842,0.0,32,0.0,0.3100000023841858,0.029999999329447746,S2,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,1.0,telnet,0,1,0.0,0.0,1.0,0,0,0
22661,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
26848,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
5196,normal,1,105,0.0,21,255,0.46000000834465027,0.0,0.7400000095367432,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
12271,normal,1,105,0.0,21,255,0.6800000071525574,0.0,0.949999988079071,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
17519,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
570,normal,1,105,0.0,21,255,0.5,0.0,0.8700000047683716,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
22861,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
3294,normal,1,105,0.0,21,255,0.6200000047683716,0.0,0.9599999785423279,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
388,normal,1,105,0.0,21,41,0.7599999904632568,0.0,1.0,0.019999999552965164,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
7261,processtable,1,44,0.0,14,255,0.019999999552965164,0.009999999776482582,0.0,0.9599999785423279,0.27000001072883606,244,0.0,0.0,0.2800000011920929,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
6359,normal,1,105,0.0,21,255,0.8500000238418579,0.0,0.9900000095367432,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
1720,normal,5,105,0.6000000238418579,21,255,0.800000011920929,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.20000000298023224,0.0,other,145,1,0.0,0.0,0.0,0,0,0
2288,normal,1,105,0.0,21,255,0.699999988079071,0.0,0.9700000286102295,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
6209,normal,1,105,0.0,21,255,0.6399999856948853,0.0,0.9100000262260437,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
364,normal,1,11214,0.0,12,255,0.019999999552965164,0.0,0.0,0.3100000023841858,0.4399999976158142,78,0.0,0.009999999776482582,0.6800000071525574,SF,0,0,0,0,1,0,2,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,384,1,0.0,0.0,0.0,0,0,0
15163,warezclient,1,1202,0.0,5,255,0.019999999552965164,0.0,0.0,0.019999999552965164,0.20000000298023224,4,0.0,0.0,0.0,SF,6,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp,367,1,0.0,0.0,0.0,0,0,0
2035,normal,1,105,0.0,21,255,0.6200000047683716,0.0,0.8700000047683716,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
651,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
315,normal,1,1994,0.0,21,254,0.019999999552965164,0.0,0.0,0.10000000149011612,0.0,25,0.0,0.03999999910593033,0.03999999910593033,SF,0,0,0,0,1,0,5,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,198,1,0.0,0.0,0.0,0,0,0
6515,normal,5,105,0.6000000238418579,20,255,0.5199999809265137,0.0,0.949999988079071,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.20000000298023224,0.0,other,147,1,0.0,0.0,0.0,0,0,0
18174,normal,2,105,0.0,21,255,0.8399999737739563,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
12789,normal,1,105,0.0,21,21,0.7099999785423279,0.0,0.949999988079071,0.05000000074505806,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
804,rootkit,1,36386,0.0,0,18,0.17000000178813934,0.05999999865889549,0.05999999865889549,0.2199999988079071,0.0,4,0.0,0.25,0.0,SF,7,0,0,0,1,0,49,0,1,0,145,0,tcp,0.0,1,1.0,0.0,telnet,1589,1,0.0,0.0,0.0,0,3,0
16650,normal,1,105,0.0,21,255,0.6499999761581421,0.0,0.9200000166893005,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
5048,warezclient,1,0,0.0,12,9,0.0,0.0,1.0,1.0,0.0,39,0.12999999523162842,0.0,0.0,SF,4,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp_data,5135678,1,0.0,0.0,0.0,0,0,0
2207,normal,8,2794,0.25,18,143,0.019999999552965164,0.10000000149011612,0.009999999776482582,0.15000000596046448,0.0,21,0.0,0.7099999785423279,0.0,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.11999999731779099,0,0.11999999731779099,0.0,IRC,322,1,0.0,1.0,0.0,0,0,0
63,normal,1,47614,0.0,20,255,0.009999999776482582,0.009999999776482582,0.0,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,170,1,0.0,0.0,0.0,0,0,0
26050,portsweep,2,0,0.0,15,255,0.7099999785423279,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
10009,normal,4,105,0.5,21,196,0.550000011920929,0.0,0.8999999761581421,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,145,2,0.0,0.0,0.0,0,0,0
30478,portsweep,2,0,0.0,15,255,0.6899999976158142,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
9065,normal,1,11176,0.0,20,6,0.33000001311302185,0.33000001311302185,0.17000000178813934,0.33000001311302185,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,IRC,1417,1,0.0,1.0,0.0,0,0,0
8080,processtable,1,15,0.0,17,255,0.019999999552965164,0.009999999776482582,0.0,0.3499999940395355,0.6399999856948853,88,0.0,0.019999999552965164,0.49000000953674316,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
3083,normal,1,105,0.0,21,255,0.6399999856948853,0.0,0.8799999952316284,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
13564,normal,1,9102,0.0,21,129,0.019999999552965164,0.09000000357627869,0.009999999776482582,0.11999999731779099,0.0,16,0.0,0.6899999976158142,0.0,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,IRC,3089,1,0.0,1.0,0.0,0,0,0
42068,portsweep,2,0,0.0,15,192,0.1899999976158142,0.3799999952316284,0.3799999952316284,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
18418,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
16744,portsweep,2,0,0.0,15,255,0.6499999761581421,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
8196,processtable,1,15,0.0,18,255,0.019999999552965164,0.009999999776482582,0.0,0.25999999046325684,0.75,67,0.0,0.029999999329447746,0.7300000190734863,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
5658,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
257,normal,1,1222,0.0,18,62,0.05000000074505806,0.0,0.019999999552965164,0.20999999344348907,0.029999999329447746,15,0.12999999523162842,0.0,0.12999999523162842,SF,0,0,0,0,1,0,0,0,2,0,0,0,tcp,0.0,0,1.0,0.0,telnet,181,1,0.0,0.0,0.0,0,0,0
2601,normal,6,105,0.5,21,255,0.44999998807907104,0.0,0.8199999928474426,0.019999999552965164,0.0,4,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
